,index,text
29419,Active_Listening.xls,"The mission of Hidden Valley 4-H Camp is to provide youth with a fun, residential camp experience under the guidance of positive role models that emphasize community building, positive social interactions, environmental awareness and skill building. 
 The Summer Camp Senior Counselor is accountable for the initial supervision of the camper. It is the job of the General Counselor to ensure the camper is enjoying and participating in the programs offered at camp. The Senior Camp Counselor lives in cabins with campers.
 Some physical requirements of this position could be endurance including prolonged standing, bending, stooping, walking long distances, running, hiking, climbing, and stretching; requires eye-hand coordination and manual dexterity to manipulate outdoor equipment and camp activities; requires normal range of hearing and eyesight to record, prepare, and communicate appropriate camper activities/programs and the ability to lift up to 50 lbs.; willing to live in a camp setting and work irregular hours with limited or simple equipment and facilities; and with daily exposure to the sun, heat, cold, rain, sun, and other varying weather conditions, and animals such as bugs, snakes, bats, etc.
 Duration
 Total employment period June 26 to August 16, 2020  .
 The summer camp season includes one week of mandatory staff training (June 26 to July 2, 2020) and six weeks of residential camp (July 5 to August 14, 2020) that run from Sunday morning to Friday evening each week. Weekend coverage will be required for July 24-26. Required to remain on camp until August 16, 2020 to assist in the cleaning and closing of the camp facility.
 Essential Functions
 Live in cabin with campers.
 Assume responsibility for leadership and guidance of those campers in daily living, with special attention to: personal hygiene and safety, camper participation in all-camp activities, and meal time behavior and habits.
 Assist in program areas such as the pool, nature, arts and crafts, science, sports and outdoor adventures as directed.
 Assume responsibility for following the rules, policies, and traditions of the camp to the camper.
 Serve as a positive role model in language, appearance, and behavior.
 Assume responsibility for health including social -emotional and well- being of campers in his/her Cabin
 Organize, plan, and lead camp programs
 Other duties may be assigned as required
 Be physically able to accompany campers to any of the camp activities
 Assure campers are properly supervised within the NYS Department of Health camp ratios at all times
 Follow the NYS Department of Health and American Camp Association guidelines for all activities
 Apply positive youth development principles in working with campers through communication, relationship development, respect for diversity, and involvement and engagement of youth
 Have visual ability to recognize hazards in the camp setting as well as physical symptoms of camper injury or illness
 Have auditory ability to respond appropriately to hazards and any camper concerns
 Be able to observe camper behavior in daily camp life, to respond verbally to health and safety concerns, and to deal appropriately with any challenging behavior
 Ability to lead programs as designated by the Camp Leadership team
 Serve as a positive role model in language, appearance, and behavior
 Assume responsibility for health and safety of campers in his/her bunk
 Support and embrace diversity in all interactions with campers, other staff members, volunteers and parents. Implement programs that engage diverse backgrounds, interests and learning styles.
 Arrive on time for all scheduled activities and duties.
 Participate in all required orientation, training, and/or in-service meetings and trainings as scheduled/required.
 Maintain a clean, professional, well-groomed appearance while on duty keeping in compliance with the Association and Camp Dress Code Policy at all times.
 Keep all relationships on a platonic basis during camp hours and camp season.
 Be familiar and strive to follow any applicable federal, state, local regulations, association health and safety policy/procedure/requirement and standard.
 Assist Supervisor with implementation of camp crisis management plan and/or emergency management procedures as required.
 Adhere to program standards including safety and cleanliness standards.
 Interact with campers, staff, parents, families, and the general public in a professional manner at all times.
 Aware of and adhere to all policies and procedures, including those related to medical and disciplinary situations, child abuse prevention, and emergencies.
 Ensure complete confidentiality of sensitive information regarding campers and staff at all times.
 Other duties may be assigned as required.
 Required Qualifications
 18 years of age or older
 Experience as a camper or working with children
 CPR for the Professional Rescuer and/or First Aid Responding to Emergencies desired
 Ability to communicate effectively with Camp Manager, work as part of a team with all camp staff, campers and camp families
 Incorporates Team Work and Flexibility into their daily work style
 Ability to work with peers
 Ability to resolve conflict
 Salary and Benefit Details
 Salary commensurate with experience. Benefits are not available for this position.
 Application Instructions
 Review of applications will begin immediately.  The position will remain open until a qualified pool of candidates is obtained.
 To be considered for this position,  all candidates must  :
 Complete *ALL* sections of the online application and questionnaires.
 Attach a Cover Letter.
 Attach names and contact information of at least 2 References.
 READ THE APPLICATION INSTRUCTIONS BELOW TO BE SURE YOU ARE UPLOADING DOCUMENTS AS REQUESTED.
 External Applicants: (including current employees of other Cornell Cooperative Extension Associations) Please refer to the ""Applying for a Job (External Candidate)"" document for additional guidance here: http://cce.cornell.edu/sites/default/files/applying_external.pdf.
 Internal Applicants: Current employees of Cornell Cooperative Extension of Ontario County are considered internal applicants. Please log into Workday to search jobs and apply using your professional profile.
 Questions?
 Contact Mel Schroeder at mcs35@cornell.edu 
 Job Title:
 Association Tmp Camp Couns Sr
 Level:
 No Grade - Annual
 Pay Rate Type:
 Salary
 Company:
 Contact Name:
 Kimberly Amey
 Number of Openings:
 20
 Cornell Cooperative Extension is a collaboration among Cornell University, the United States Department of Agriculture, the State of New York, and the residents of New York State. Per NYS Law, county and regional extension service associations are subordinate government agencies. This employment opportunity is with the entities listed and not with Cornell University.
 Cornell Cooperative Extension is an employer and educator recognized for valuing AA/EEO, Protected Veterans, and Individuals with Disabilities. Individuals who bring a diverse perspective and are support of diversity are strongly encouraged to apply.
 Notice to Applicants:  Please read the required  Notice to Applicants statement  . This notice contains important information about applying for a position at Cornell Cooperative Extension as well as some of your rights and responsibilities as an applicant."
29420,Active_Listening.xls,"The mission of Hidden Valley 4-H Camp is to provide youth with a fun, residential camp experience under the guidance of positive role models that emphasize community building, positive social interactions, environmental awareness and skill building. 
 The Summer Camp Arts Specialist is responsible for the planning and leading of the of arts and crafts programs and ordering and inventory of art supplies.
 The Art Specialist will live on camp and serve as a cabin counselor for the duration of the summer camp season.
 Some physical requirements of this position could be endurance including prolonged standing, bending, stooping, walking long distances, running, hiking, climbing, and stretching; requires eye-hand coordination and manual dexterity to manipulate outdoor equipment and camp activities; requires normal range of hearing and eyesight to record, prepare, and communicate appropriate camper activities/programs and the ability to lift up to 50 lbs.; willing to live in a camp setting and work irregular hours with limited or simple equipment and facilities; and with daily exposure to the sun, heat, cold, rain, sun, and other varying weather conditions, and animals such as bugs, snakes, bats, etc.
 Duration
 Total employment period June 21 to August 16, 2020  .
 The summer camp season includes one week of Camp Leadership training beginning June 21, 2020 and one week of mandatory staff training (June 26 to July 2) and six weeks of residential camp (July 5 to August 14, 2020) that run from Sunday morning to Friday evening each week. Additional weekend coverage may be required for Weekend Stayover July 24-26. Required to remain on camp until August 16, 2020 to assist in the cleaning and closing of the camp facility.
 Essential Functions
 Develop and implement 4-H arts programming including photography and other digital media geared to camp ages, interests, and abilities.
 Coordinate and incorporate music and drama elements into the weekly Arts camp offerings
 Supervise campers at arts and sciences building
 Manage department budget, order and oversee inventory of arts and sciences supplies
 Assist in the management and care of the physical facilities and equipment in the arts and crafts program area
 Serve as a positive role model in language, appearance, and behavior
 Participate and provide leadership in all camp programs
 Support and embrace diversity in all interactions with campers, other staff members, volunteers and parents. Implement programs that engage diverse backgrounds, interests and learning styles.
 Arrive on time for all scheduled activities and duties.
 Participate in all required orientation, training, and/or in-service meetings and trainings as scheduled/required.
 Maintain a clean, professional, well-groomed appearance while on duty keeping in compliance with the Association and Camp Dress Code Policy at all times.
 Keep all relationships on a platonic basis during camp hours and camp season.
 Be familiar and strive to follow any applicable federal, state, local regulations, association health and safety policy/procedure/requirement and standard.
 Assist Supervisor with implementation of camp crisis management plan and/or emergency management procedures as required.
 Adhere to program standards including safety and cleanliness standards.
 Interact with campers, staff, parents, families, and the general public in a professional manner at all times.
 Aware of and adhere to all policies and procedures, including those related to medical and disciplinary situations, child abuse prevention, and emergencies.
 Ensure complete confidentiality of sensitive information regarding campers and staff at all times.
 Other duties may be assigned as required.
 Required Qualifications
 18 years of age or older
 Experience as a camper or working with children
 Ability to supervise and organize youth and adults
 Ability to communicate effectively with Camp Manager, work as part of the team at Hidden Valley 4-H Camp, and with campers and camp families
 Incorporates Team Work and Flexibility into their daily work style
 Ability to plan and lead programs
 Salary and Benefit Details
 Salary commensurate with experience. Benefits are not available for this position.
 Application Instructions
 Review of applications will begin immediately.  The position will remain open until a qualified pool of candidates is obtained.
 To be considered for this position,  all candidates must  :
 Complete *ALL* sections of the online application and questionnaires.
 Attach a Cover Letter.
 Attach names and contact information of at least 2 References.
 READ THE APPLICATION INSTRUCTIONS BELOW TO BE SURE YOU ARE UPLOADING DOCUMENTS AS REQUESTED.
 External Applicants: (including current employees of other Cornell Cooperative Extension Associations) Please refer to the ""Applying for a Job (External Candidate)"" document for additional guidance here: http://cce.cornell.edu/sites/default/files/applying_external.pdf.
 Internal Applicants: Current employees of Cornell Cooperative Extension of Ontario County are considered internal applicants. Please log into Workday to search jobs and apply using your professional profile.
 Questions?
 Contact Mel Schroeder at mcs35@cornell.edu 
 Job Title:
 Association Tmp Camp Couns Sr
 Level:
 No Grade - Annual
 Pay Rate Type:
 Salary
 Company:
 Contact Name:
 Kimberly Amey
 Number of Openings:
 5
 Cornell Cooperative Extension is a collaboration among Cornell University, the United States Department of Agriculture, the State of New York, and the residents of New York State. Per NYS Law, county and regional extension service associations are subordinate government agencies. This employment opportunity is with the entities listed and not with Cornell University.
 Cornell Cooperative Extension is an employer and educator recognized for valuing AA/EEO, Protected Veterans, and Individuals with Disabilities. Individuals who bring a diverse perspective and are support of diversity are strongly encouraged to apply.
 Notice to Applicants:  Please read the required  Notice to Applicants statement  . This notice contains important information about applying for a position at Cornell Cooperative Extension as well as some of your rights and responsibilities as an applicant."
29421,Active_Listening.xls,"The mission of Hidden Valley 4-H Camp is to provide youth with a fun, residential camp experience under the guidance of positive role models that emphasize community building, positive social interactions, environmental awareness and skill building. 
 The summer camp Counselor in Training (CIT) Lead Counselor is responsible for overseeing the programing for the Leadership in Training (LIT) and the Counselor in Training (CIT) programming. They also will assist in the training of campers enrolled in both programs and training of counselor staff involved. The CIT Lead Counselor will also be responsible for assisting in the evaluation of each camper who participates in the LIT and CIT program.
 The CIT Lead Counselor will live on camp and serve as a cabin counselor for the duration of the summer camp season.
 Some physical requirements of this position could be endurance including prolonged standing, bending, stooping, walking long distances, running, hiking, climbing, and stretching; requires eye-hand coordination and manual dexterity to manipulate outdoor equipment and camp activities; requires normal range of hearing and eyesight to record, prepare, and communicate appropriate camper activities/programs and the ability to lift up to 50 lbs.; willing to live in a camp setting and work irregular hours with limited or simple equipment and facilities; and with daily exposure to the sun, heat, cold, rain, sun, and other varying weather conditions, and animals such as bugs, snakes, bats, etc.
 Duration
 Total employment period June 21 to August 16, 2020  .
 The summer camp season includes one week of Camp Leadership training beginning June 21, 2020 and one week of mandatory staff training (June 26 to July 2) and six weeks of residential camp (July 5 to August 14, 2020) that run from Sunday morning to Friday evening each week. Additional weekend coverage may be required for Weekend Stayover July 24-26. Required to remain on camp until August 16, 2020 to assist in the cleaning and closing of the camp facility.
 Essential Functions
 Assist in the implementation of the LIT and CIT curriculum for enrolled campers.
 Coordinate with the Camp Leadership team for select staff to facilitate components of the LIT and CIT curriculum.
 Provide support and feedback to LIT and CIT campers that will help them grow and learn what it takes to be a positive role model and future employee.
 Provide written feedback to the Camp Leadership team related to the performance of each of the LIT’s and CIT’s including any specific causes of concern relating to future employment.
 Assist and lead additional camp activities outside of CIT and LIT weeks
 Establish good rapport and communicate with parents or guardians of campers on all matters related to camper experience as needed
 Enforce camp rules and regulations; be a positive role model for all conduct in relation to campers and camp staff
 Be able to physically accompany campers to any of the camp activities
 Assure campers are properly supervised at all times
 Apply basic youth development principles in working with campers through communication, relationship development, respect for diversity, and engagement with youth.
 Have visual ability to recognize hazards in the camp setting as well as physical symptoms of camper injury or illness
 Have auditory ability to respond appropriately to hazards and any camper concerns
 Be able to observe camper behavior in daily camp life, to respond verbally to health and safety concerns, and to deal appropriately with any improper behavior
 Support and embrace diversity in all interactions with campers, other staff members, volunteers and parents. Implement programs that engage diverse backgrounds, interests and learning styles.
 Arrive on time for all scheduled activities and duties.
 Participate in all required orientation, training, and/or in-service meetings and trainings as scheduled/required.
 Maintain a clean, professional, well-groomed appearance while on duty keeping in compliance with the Association and Camp Dress Code Policy at all times.
 Keep all relationships on a platonic basis during camp hours and camp season.
 Be familiar and strive to follow any applicable federal, state, local regulations, association health and safety policy/procedure/requirement and standard.
 Assist Supervisor with implementation of camp crisis management plan and/or emergency management procedures as required.
 Adhere to program standards including safety and cleanliness standards.
 Interact with campers, staff, parents, families, and the general public in a professional manner at all times.
 Aware of and adhere to all policies and procedures, including those related to medical and disciplinary situations, child abuse prevention, and emergencies.
 Ensure complete confidentiality of sensitive information regarding campers and staff at all times.
 Other duties may be assigned as required.
 Required Qualifications
 18 years of age or older
 Experience working with youth in an outdoor camp setting
 Experience working with older teens
 Incorporates teamwork and flexibility into daily work style
 Ability to supervise and organize youth and adults
 Current First Aid Responding to Emergency and/or CPR for the Professional Rescuer Certificates desired
 Salary and Benefit Details
 Salary commensurate with experience. Benefits are not available for this position.
 Application Instructions
 Review of applications will begin immediately.  The position will remain open until a qualified pool of candidates is obtained.
 To be considered for this position,  all candidates must  :
 Complete *ALL* sections of the online application and questionnaires.
 Attach a Cover Letter.
 Attach names and contact information of at least 2 References.
 READ THE APPLICATION INSTRUCTIONS BELOW TO BE SURE YOU ARE UPLOADING DOCUMENTS AS REQUESTED.
 External Applicants: (including current employees of other Cornell Cooperative Extension Associations) Please refer to the ""Applying for a Job (External Candidate)"" document for additional guidance here: http://cce.cornell.edu/sites/default/files/applying_external.pdf.
 Internal Applicants: Current employees of Cornell Cooperative Extension of Ontario County are considered internal applicants. Please log into Workday to search jobs and apply using your professional profile.
 Questions?
 Contact Mel Schroeder at mcs35@cornell.edu 
 Job Title:
 Association Tmp Camp Couns Sr
 Level:
 No Grade - Annual
 Pay Rate Type:
 Salary
 Company:
 Contact Name:
 Kimberly Amey
 Number of Openings:
 5
 Cornell Cooperative Extension is a collaboration among Cornell University, the United States Department of Agriculture, the State of New York, and the residents of New York State. Per NYS Law, county and regional extension service associations are subordinate government agencies. This employment opportunity is with the entities listed and not with Cornell University.
 Cornell Cooperative Extension is an employer and educator recognized for valuing AA/EEO, Protected Veterans, and Individuals with Disabilities. Individuals who bring a diverse perspective and are support of diversity are strongly encouraged to apply.
 Notice to Applicants:  Please read the required  Notice to Applicants statement  . This notice contains important information about applying for a position at Cornell Cooperative Extension as well as some of your rights and responsibilities as an applicant."
29422,Active_Listening.xls,"Overview: 
$13.00 - $13.50/per hour to start  ($13.50 - $14.00/per hour, once Medication Certification is successfully completed) 
Join our Residential Program to support individuals with developmental disabilities with their daily living activities, creating opportunities to be full and engaged members of their communities. Our Direct Support Professional staff work as part of a team in a group home setting, supporting residents with household tasks such as meal planning and preparation, laundry and light housework, as well as assisting with personal care as required. In terms of work locations listed above, you will have the option of expressing your preferred locations at time of interview. 
We offer Tuition Assistance, A No Premium Individual Health Insurance Plan option, and a 20% Discount on Childcare Services for children and grandchildren of staff. 
Responsibilities: 
Day-to-day responsibilities may include cooking, cleaning, shopping, meal preparation, laundry, etc. Will also assist individuals living in the residence with eating, getting in and out of wheelchair, bathing, etc. as needed. 
Qualifications: 
High school diploma or GED is required. Successful candidates will have demonstrated ability to work effectively as part of a team, strong written and oral communications skills, and a commitment to furthering human interdependence."
29423,Active_Listening.xls,"Number of Hours 
 37.5 
 NATURE OF WORK: 
 Provide a variety of activities that are designed to assist the child/family in developing functional social skills in the home, school and community environments. This may involve some individual and family counseling, as well as some collaboration with respite workers who will also be assisting with social skills development. 
 QUALIFICATIONS: 
 Education:  Must possess a Bachelor’s Degree in Counseling, Psychology, or other related field. 
 Experience:  Must have experience working with children and youth. 
 Must possess a valid driver’s license and a dependable vehicle. 
 
BACKGROUND CHECK: 
 Must meet the requirements of the School Age Care, Day Care, and/or Mental Health Regulations regarding a State Central Register Clearance regarding history of abuse/maltreatment of children."
29424,Active_Listening.xls,"Open position at our Geneva site- Full Time/School Year (37.5 hours per week) and includes the 6 week Summer Program. This position includes 10 paid holidays, paid school breaks, sick and personal time, matching 403B, health, dental, vision insurance, and more! 
 Qualifications:
 Bachelor’s degree in Childhood Education with NYS certification in Childhood Education. Early Childhood Certification (Birth-Grade 2) preferred. 
 Experience working with young children. 
 Knowledge of child development and student learning. 
 Knowledge of content and instructional planning and implementation. 
 Proficient computer skills with knowledge of Microsoft Office programs. 
 Must have demonstrated commitment to performing job duties and tasks at a high level of performance. 
 Responsibilities include, but are not limited to: 
 Ensure a meaningful and individualized educational experience for all students. 
 Administers developmental assessments to all students to gather data to determine how to meet individual development needs of the children. 
 Works with the Special Education Teacher to coordinate a structured program and safe environment that provides for the individual development needs of the children. 
 Coordinates daily and weekly lesson plans with the Special Education Teacher that are available for review by the Program Director or the Education Coordinator. 
 Maintains all necessary paperwork in portfolios for each child. 
 Participates in all parent-teacher conferences for children in the New Friends program. 
 Attends all team, discipline and staff meetings as designated. 
 Creates lesson plans using NYS Learning Standards and agency selected curriculum. 
 Supervises classroom paraprofessionals, aides and assistants, students, volunteers and others involved in helping capacities with input from the Special Education Teacher. 
 Completes annual performance appraisals for paraprofessionals, teaching assistants and teacher aides with input from the Special Education Teacher. 
 Schedules parent and family classroom visits in conjunction with the Special Education Teacher. 
 Develops an annual inventory of all classroom equipment and supplies together with the Special Education Teacher. 
 Submits daily/monthly attendance records for all children without disabilities. 
 Participates in conferences, workshops, department meetings and in-service training as needed or recommended to enhance job skills and personal growth and development."
29425,Active_Listening.xls,"Company Description Family Counseling Services of the Finger Lakes  is committed to providing professional counseling and support services to individuals, children and families to improve the quality of their life at home and in the community. We strive to have a Trauma Informed Care environment. Job Description Family Counseling Service of the Finger Lakes is rapidly expanding and is looking for an  Infant/Toddler Mental Health Counselor   (ITMHC)  to join our team effective immediately! Duties and Responsibilities Provide three levels of relationship based consultation; Programmatic Consultation, Provider Consultation and Child and Family Focused Consultation. Provide training, consultation, coaching and mentoring to promote responsive, positive relationships and developmentally appropriate approaches to enhance the social emotional development of infants and toddlers under the age of 3. Maintain and submit accurate statistical data and clinical documentation in a timely manner; recording time, date service provided with a session note to summarize the service. This position does not involve direct service but offers an exciting opportunity to provide support to child care centers, parents and school staff in Yates, Ontario and Seneca Counties. Qualifications Master’s Degree in Social Work, Mental Health Counseling or related field. NYS Licensed LMSW, LCSW, LMFT, LMHC or LCAT 3 to 5 years experience working with children and/or families preferred Valid NYS Driver’s License and use of personal vehicle during working hours Benefits Health insurance offered (medical, dental, vision) with Agency contribution Immediate enrollment into 403(b) Retirement plan with Agency match after 1 year Generous Agency paid time off (PTO, Holidays, Bereavement, Jury Duty) Agency paid Life/AD&D and Long Term Disability insurance Job Type:  Full Time (35 hours/week) Job Type: Full-time Salary: $0.00 /hour Experience: working with children and/or families: 3 years (Preferred) Education: Master's (Required) License: LMSW, LMHC, LCSW, LMFT, LCAT (Required) Work Location: One location Multiple locations Benefits: Health insurance Dental insurance Vision insurance Retirement plan Paid time off Other Schedule: Monday to Friday No weekends Day shift Company's website: www.fcsfl.org Benefit Conditions: Only full-time employees eligible Work Remotely: Temporarily due to COVID-19"
29426,Active_Listening.xls,"Associate’s/Bachelor’s degree preferred. High School diploma required and 1 year experience working with children/youth 
 Staff member most immediate to the youngsters in residence. 
 His/her role is critical to the growth and development of the youngsters' potential as individuals and as group members. 
 Utilizes his/her personality, knowledge and skills in their relationships with youngsters. Coincidental to the child care standards of the agency. Maintains child care standards which support the high quality of services provided by the agency. 
 Must have valid driver’s license and driving record in accordance with agency standards. 
 Must have transportation."
29427,Active_Listening.xls,"The mission of Hidden Valley 4-H Camp is to provide youth with a fun, residential camp experience under the guidance of positive role models that emphasize community building, positive social interactions, environmental awareness and skill building. 
 Summary
 The Assistant Camp Manager is responsible for co-operating the children’s resident and day camp with the Camp Manager, assist with training and supervision of staff and assisting the Camp Manager in administrative tasks. The Assistant Manager is required to live on camp property for duration of the camp season.
 Some physical requirements of this position could be endurance including prolonged standing, bending, stooping, walking long distances, running, hiking, climbing, and stretching; requires eye-hand coordination and manual dexterity to manipulate outdoor equipment and camp activities; requires normal range of hearing and eyesight to record, prepare, and communicate appropriate camper activities/programs and the ability to lift up to 50 lbs.; willing to live in a camp setting and work irregular hours with limited or simple equipment and facilities; and with daily exposure to the sun, heat, cold, rain, sun, and other varying weather conditions, and animals such as bugs, snakes, bats, etc.
 Duration
 Total employment period June 15 to August 16, 2020  .
 The Assistant Manager will assume this role on June 15, 2020 in order to assist with opening camp. The Assistant Manager will work during two training weeks June 21-26 and June 26-July 2 plus six weeks of residential camp that run Sunday morning to Friday afternoon. Additional weekend coverage may be required for one additional “weekend stayover” during the summer (July 24-26). The Assistant Manager will remain at camp until August 16 to assist in the cleaning and closing of the camp facility.
 Essential Functions
 Supervise specialists, general counselors, and junior counselors in all activity areas.
 Assist with preparation of staff monitoring and performance reviews.
 Assist in the oversight of Day and Cloverbud Campers.
 Assist with communication with parents, camper home sick issues with staff and oversee staff time off shifts.
 Assist Day Camp staff with planning activities and acquiring project materials.
 Enforce camp rules and regulations; model standards for conduct as they pertain to camp staff and campers.
 Enforce regulations in accordance with the Health and Safety Plan, approved by the NYS Department of Health
 Follow all guidelines and recommendation for ACA accreditation.
 Establish good rapport and communicate with parents or guardians of campers on all matters related to camper experience.
 Serve as a positive role model in language, appearance, and behavior.
 Support and embrace diversity in all interactions with campers, other staff members, volunteers and parents. Implement programs that engage diverse backgrounds, interests and learning styles.
 Arrive on time for all scheduled activities and duties.
 Participate in all required orientation, training, and/or in-service meetings and trainings as scheduled/required.
 Maintain a clean, professional, well-groomed appearance while on duty keeping in compliance with the Association and Camp Dress Code Policy at all times.
 Keep all relationships on a platonic basis during camp hours and camp season.
 Be familiar and strive to follow any applicable federal, state, local regulations, association health and safety policy/procedure/requirement and standard.
 Assist with implementation of camp crisis management plan and/or emergency management procedures as required.
 Adhere to program standards including safety and cleanliness standards.
 Interact with campers, staff, parents, families, and the general public in a professional manner at all times.
 Aware of and adhere to all policies and procedures, including those related to medical and disciplinary situations, child abuse prevention, and emergencies.
 Ensure complete confidentiality of sensitive information regarding campers and staff at all times.
 Other duties may be assigned as required.
 Required Qualifications
 Have visual ability to recognize hazards in the camp setting as well as physical symptoms of camper injury or illness
 Have auditory ability to respond appropriately to hazards and any camper concerns
 Assure campers are properly supervised at all times
 Be physically able to accompany campers to any camp activities
 Apply basic youth development principles in working with campers through communication, relationship development, respect for diversity and youth engagement
 Be able to observe camper behavior in daily camp life, to respond verbally to health and safety concerns, and to deal appropriately with any improper or challenging behavior
 Preferred Qualifications
 21 years of age by the start of the summer camping season
 Previous experience in camp leadership, and knowledge of 4-H Positive Youth Development
 Incorporates Team Work and Flexibility into their daily work style
 Experience working with youth in an outdoor camp setting
 Residential Camp experience desired
 Ability to communicate effectively with Camp Manager, entire camp staff and camp families
 Ability to supervise and organize youth and adults
 Basic computer skills including spread sheets, word processing and email
 CPR for the Professional Rescuer and/or First Aid Responding to Emergencies desired
 Salary and Benefit Details
 Salary commensurate with experience. Benefits are not available for this position.
 Application Instructions
 Review of applications will begin immediately.  The position will remain open until a qualified pool of candidates is obtained.
 To be considered for this position,  all candidates must  :
 Complete *ALL* sections of the online application and questionnaires.
 Attach a Cover Letter.
 Attach names and contact information of at least 2 References.
 READ THE APPLICATION INSTRUCTIONS BELOW TO BE SURE YOU ARE UPLOADING DOCUMENTS AS REQUESTED.
 External Applicants: (including current employees of other Cornell Cooperative Extension Associations) Please refer to the ""Applying for a Job (External Candidate)"" document for additional guidance here: http://cce.cornell.edu/sites/default/files/applying_external.pdf.
 Internal Applicants: Current employees of Cornell Cooperative Extension of Ontario County are considered internal applicants. Please log into Workday to search jobs and apply using your professional profile.
 Questions?
 Contact Mel Schroeder at mcs35@cornell.edu 
 Job Title:
 Association Tmp Camp Manager
 Level:
 No Grade - Annual
 Pay Rate Type:
 Salary
 Company:
 Contact Name:
 Kimberly Amey
 Number of Openings:
 5
 Cornell Cooperative Extension is a collaboration among Cornell University, the United States Department of Agriculture, the State of New York, and the residents of New York State. Per NYS Law, county and regional extension service associations are subordinate government agencies. This employment opportunity is with the entities listed and not with Cornell University.
 Cornell Cooperative Extension is an employer and educator recognized for valuing AA/EEO, Protected Veterans, and Individuals with Disabilities. Individuals who bring a diverse perspective and are support of diversity are strongly encouraged to apply.
 Notice to Applicants:  Please read the required  Notice to Applicants statement  . This notice contains important information about applying for a position at Cornell Cooperative Extension as well as some of your rights and responsibilities as an applicant."
29428,Active_Listening.xls,"Head Start Teacher TCAction provides educational opportunities for 350 children in Tompkins County through home-base, 5 Head Start/Early Head Start Centers and a Pre-K collaboration with the Ithaca City School District. Head Start Teachers are responsible for a classroom education program for children 3 to 5 years including: establishing daily routines and appropriate transitions, implementing adopted curriculums to encourage active exploration, physical, cognitive and social/emotional development; ensuring nurturing and responsive practices, interactions, and environments that foster trust and emotional security for children. Tompkins Community Action collaborates with individuals and organizations to sustain and improve economic opportunity and social justice for families and individuals impacted directly or indirectly by poverty. Min. Req.: Associate Degree in Early Childhood Education, Child Development, or equivalent and two (2) years’ classroom work experience with children under 5 years. For detailed job descriptions: access our website: www.tcactionweb.org. Mail, fax, or email resume w/ cover letter to Human Resources Director, TCAction, 701 Spencer Road, Ithaca, NY 14850; Fax# (607) 273-3293 Applications accepted until position filled. AA/EEO. Job Type: Full-time Salary: $0.00 /hour Experience: classroom work with pre-school children: 2 years (Required) Education: Associate (Required) Work Location: One location Benefits: Health insurance Dental insurance Retirement plan Paid time off Pay Frequency: Bi weekly or Twice monthly This Job Is Ideal for Someone Who Is: People-oriented -- enjoys interacting with people and working on group projects Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction This Company Describes Its Culture as: Detail-oriented -- quality and precision-focused Outcome-oriented -- results-focused with strong performance culture Schedule: Monday to Friday 8 hour shift Company's website: www.tcaction.org Work Remotely: No"
29429,Active_Listening.xls,"Academies of Math and Science - High Performing Charter School, High Needs Communities 
 2016 Arizona Charter School of the Year 
 2018 Runner-Up Reader’s Choice Awards: Best Place to Work 
 We are hiring teachers for the  2020-2021 school year! We are also excited to announce the opening of 2 new schools in Phoenix Arizona.  Apply now and be considered for any of the following campuses: 
 Phoenix, AZ (7): 
 NEW  Avondale (10649 W Buckeye Rd) – opening fall 2020! 
 NEW  South Mountain (1445 W Baseline Rd) – opening fall 2020! 
 AMS Glendale (4520 W Glendale Ave) 
 AMS Peoria Advanced (7785 W Peoria Ave) 
AMS Desert Sky (5701 W McDowell Rd) 
AMS Camelback (6633 W Camelback Rd) 
AMS Flower (3335 W Flower St) 
Tucson, AZ (2): 
AMS Prince (1557 W Prince Rd) 
MASSA (434 W Lerdo Rd) 
 Teacher Qualifications & competencies: 
 A bachelor’s degree or higher 
 Prior experience working with children in a classroom setting 
 Strong analytical abilities and a love for data-driven instruction 
 Dedication to going above & beyond for your students 
 Collaborative work style paired with the ability to take initiative 
 High standards for both yourself and your students 
 Charter school teachers are NOT required to be certified, but are required to be highly qualified in their grade level or subject 
 Why work for us? 
 Competitive salaries and bonus pay 
 Full benefits including medical, dental, vision, retirement (with employer contributions), PTO, and disability and life insurance 
 Supportive, collaborative culture with incredible coworkers and leaders 
 Comprehensive training, follow-up coaching, PD, and professional learning communities 
 Extensive opportunities for career mobility/advancement as our schools and network continue to grow and expand to new areas 
 The chance to truly make a difference in the lives of children who may not otherwise have access to a high-quality education 
 In the words of one of our employees,  “[AMS has] incredible curriculum and standards that help students succeed. Administration appreciates staff and they express it throughout the school year, and there are a lot of opportunities for growth within the company. Everyone is always looking for ways to be better for our students! I am proud to work in an encouraging environment that is so uplifting and positive. I can’t say enough great things about AMS.” 
 Interested in pursuing an AMS career? 
Apply in 5 minutes through the link below. Please include the following in PDF or Word format: 
1. A detailed resume describing your experience and data-supported accomplishments. 
2. A cover letter showcasing your written communication skills and demonstrating your alignment with the AMS mission and competencies. 
 Compensation: $40,000 - $53,000 annually, DOE. 
 SGNWG014"
