,index,text
19608,Repairing.xls,"Summary / Objective
 At Bestway our Credit Managers play a pivotal role in our vision to enhance the customers rent to own experience. We expect our Credit Managers to be customer centric individuals that help our customers achieve product ownership through on time renewals.
 
Essential Functions
 
 Greeting customers as they enter the store. 
 Be a Bestway brand ambassador who affects and promotes Bestway’s commitment to have the best products at the best prices delivered by the best people in the business. 
 Support all efforts to improve revenue and profit growth. 
 Achieve credit standards by using the “4 Key Principles of Customer Interaction”, Bestway’s Policy and Procedures while abiding by State and Federal laws. 
 Must bring energy and enthusiasm to exceed customer service expectations. 
 Be proficient at the Credit and Sales Minutes. 
 Build great customer relationships by utilizing communication and service skills to ensure customer retention and enhance the customer’s experience during all customer interactions. 
 Establish professional communication and problem solving skills with customers and co-workers. 
 Use logistics to manage Sales Representatives to the most efficient manner on deliveries, returns, service calls, and field collections. 
 Be responsible for maintaining, organizing, protecting, and storing products in stock room area and possess the ability to lead Sales Representatives to assist you. 
 As a brand ambassador always represent yourself and your company in a professional manner. 
 Have the ability to learn, develop, and teach the skill to assemble products as well as do minor touch ups, repairs, and refurbishment to ensure all products are rent ready within 48 hours. 
 Must be competent at explaining the rental agreement and 7 Steps to Renewals. 
 Must ensure maintenance and upkeep for vehicles. 
 Complete all other tasks assigned at the discretion of management. 
 
Competencies
 
 Have the opportunity to advance to Store and District Manager positions. 
 Be able to explain the rental agreement and have a thorough understanding of how it works. 
 Develop collection skills to help grow our customer base by learning to utilize the “4 Key Principles of Customer Interaction.” 
 Successfully lead staff and daily operations of the store in the absence of the manager. 
 Engage in continuous self-development. 
 
Position Type / Expected Hours of Work
 This is a full-time position. Days and hours of work are Monday through Saturday
 8:00 a.m. to 6 p.m. and will require additional hours as needed.
 
The Credit Manager Position is required to embrace and represent the Bestway’s Bring It Values!
 
 
 Caring 
 Integrity 
 Servant Leadership 
 Ownership 
 Fun"
19609,Repairing.xls,"Job Summary Maintenance is what keeps a hotel running smoothly. To deliver a great guest experience – a Maintenance Representative will make sure everything is working so guests are safe and comfortable.Complete minor repairs such as replacing ceiling tiles, filters, light bulbs, patching vinyl, painting, repairs pipe lines, toilets, sinks, kitchen and laundry equipment, etc. Responsibilities and Duties Perform preventative maintenance duties as detailed in the hotel preventative maintenance calendar Ensure that assigned equipment is prepared and operational for the following day’s work Monitor efficiency of equipment and electrical systems such as air conditioning controls, guest entrance/access doors, television sets, lighting systems and make minor repairs and/or replacements to ensure things are working properly and efficiently at all times Refurbish furniture and fixtures within guest rooms such as cabinets, tables, chairs, doors, windows and counters. Paint and finish furniture and fixtures in guest rooms, if needed Maintain front entrance area, parking area and street entrance in a clean and presentable manner Maintain the safety and cleanliness of the exterior of the facility, grounds and pool Ensure the security of inventory and assets such as tools, supplies, equipment, furniture, televisions, etc. using established hotel procedures Replenish supplies and inventory in a timely and efficient manner, and minimize waste Follow established safety procedures at all times. Immediately report any health and safety incident, unsafe conditions or malfunctioning equipment to the supervisor or manager on duty Respond in a courteous and prompt manner to all guest questions and/or requests to ensure guest satisfaction Work as part of a team and communicate with other departments as per hotel procedures to ensure excellent quality and service Assist with other duties as assigned Carrying, lifting, pulling or pushing items weighing up to 100 pounds – 300 pounds Frequently standing up and moving about the facility Frequently handling objects and equipment to maintain the facility Frequently bending, stooping and kneeling Working knowledge of basic plumbing, electrical skills, preventive maintenance procedures, and reasonable understanding of building equipment and hand tools. Communication skills are used frequently when interacting with the other hotel staff and hotel guests Reading and writing abilities are used to document or record all tasks completed, to order supplies, to receive instructions for the day or to read equipment repair manuals Mathematical skills, including basic math, are used frequently Have the ability to work a flexible schedule including nights, weekends and/or holidays Job Types: Full-time, Part-time Salary: $9.00 to $10.00 /hour Experience: Maintenance: 1 year (Preferred) Location: Murfreesboro, TN (Preferred) Work Location: One location Hours per week: 20-29 30-39 Pay Frequency: Bi weekly or Twice monthly Schedule: Weekends required Day shift"
19610,Repairing.xls,"Description: 
Mechanics troubleshoot mechanical and electrical equipment, perform repairs and scheduled maintenance work based on customer needs and requirements. They are dedicated to customer satisfaction, responding in a timely, polite and professional manner. Mechanic assignments vary by, by task, by tools required, and by duration on a daily basis. One day may require multiple quick fixes, and the next day involves a repair that takes the entire work day. Some jobs require lifting, and some do not. The process includes diagnosing the problem, either fixing the problem or recommending an outsourced solution, such as battery replacement, and then completing the necessary paperwork.
 
 ESSENTIAL DUTIES AND RESPONSIBILITIES: 
a) Perform diagnostic inspections as directed. Get input from customer. Identify the cause of failure.
 b) Make repairs or recommendations as needed using appropriate tools and wearing appropriate personal protective equipment.
 c) Clean work area and return to pre-repair or better condition.
 d) Maintain good working records for time, parts, supplies and outside purchases in repairs. Maintain daily records of repairs for correct service billing. Write legibly.
 e) Maintain and care for tools, equipment and vehicles. Notify management of the need for repairs or replacements.
 f) Participate in the Bailey Company’s safety, training, and environmental sustainability programs, and maintaining licenses and certifications to avoid expirations.
 g) Represent the Bailey Company as a professional by maintaining professional appearance, wearing uniform, keeping the vehicle and work areas clean, and being courteous and informative with customers.
 h) Handle other duties and special projects as assigned.
 
 Requirements: 
 JOB REQUISITES: 
The individual in this position should be personable, a problem solver, reliable, ethical, intelligent, and able to adapt to the forces around him/her—customers, suppliers, co-workers, and other vendors.
 
 Education/Training/Experience: 
 
 A technical school certificate or equivalent experience in mechanical repairs 
 
 Skills, Knowledge, and Abilities: 
 
 Strong mechanical skills 
 Good communication skills 
 Good, safe work habits 
 Strong diagnostic and repair skills 
 Able to work with minimal or no supervision in the field 
 
 License(s) or Certification(s) Required: 
 
 Valid Driver’s License 
 Forklift Certification 
 
 Personal Protective Equipment Required: 
 
 Steel toed, non-slip, work boots 
 Leather gloves, rubber gloves 
 Safety glasses 
 Hearing protection 
 Safety vest"
19611,Repairing.xls,"Maintenance Technician III ? Hawthorne Residential Partners 
 Us. 
 Hawthorne is home to a team of vibrant apartment professionals united by a mission ? to LIVE IT! every day for our guests and our peers. 
 The LIVE IT! movement is powered by people who believe in leaving others better than we found them. We take action to create memorable experiences. We stay nimble to evolve with an everchanging environment. And, we value integrity as essential. 
 You. 
 As an apartment professional in the Resident Services Technician role, you are key to ensuring our community members have a well-maintained home. Servicing our community involves a few key functions, but not limited to: 
 Diagnose and perform minor and routine maintenance/repair in a timely and professional manner. Assure all service requests are completed on a daily basis. Accurately document work performed on service requests, including parts and time utilized. Returns to the properties Supervisor by the end of day. Follow-up and communicate to resident, Resident Services Supervisor and site team on incomplete service requests. 
 Promote good public relations with residents, co-workers, and company staff. Always display a friendly and courteous attitude towards prospects, residents, vendors and other employees through the LIVE IT culture. Maintain professionalism at all times. Attendance required at all resident events unless the absence was approved in advance by the Community Manager. 
 Inspect vacated apartments and complete make-ready checklist. Inform Resident Services Supervisor and/or Community Manager of needed services and repairs. Routinely perform duties to restore apartments to ?make ready? status. Work with the Resident Services Supervisor and Community Manager to ensure adequate number of make ready units are available and that the quality is up to company standards. Coordinate status of make readies with Resident Services Supervisor or Community Manager. 
 Complete special projects as may be assigned and prioritized by the Community Manager or Resident Services Supervisor. 
 Inspect exterior of the property. Perform building and common area upkeep on a daily basis in accordance with company standards. Assist in keeping grounds neat and free of litter, debris and pet waste at all times. 
 Ensure vacant unit thermostats are set at the proper setting for a vacant unit. 
 Completion of preventative maintenance according to the guidelines set forth in the Sam Manual. Maintain accurate records and provide resident training as required. 
 Maintain shop appearance to standards to facilitate quick assessment of supply inventory. Maintain proper equipment, and equipment inventory to ensure warranty compliance. 
 Follow safety guidelines stated in the Sam Manual and Grace Hill Vision courses in accordance with company policy and standards. 
 Perform effective emergency maintenance (after hours) as required and within time frame specified by policy. 
 Coordinate maintenance objectives with the Resident Services Supervisor daily. 
 Perform, and report on, all work according to the safety standards of the company, OSHA, health codes and Sam Manual. Perform work area clean-up on a weekly basis. 
 Pass initial, annual and required Grace Hill Vision courses by required deadlines. 
 Assist Resident Service team with apartment make-ready tasks including lock changes and fixture replacements. 
 Assist Resident Service team with pool maintenance. 
 Ability to start inspecting vacant apartments. 
 Follow up with residents via phone after work orders have been completed. 
 Begin on-call responsibilities. 
 Scheduled and conducts apartment make-ready tasks including lock changes and fixture replacements. 
 Ability to maintain apartment turns. 
 Ability to diagnose and/or condemn appliances/equipment. 
 Ability to assist in training Resident Service Technicians I and II. 
 Conducts pre-move out inspections with residents/leasing team. 
 Conducts final apartment turn inspections with leasing team. 
 Assists with set up of resident events. 
 Together.
 As our partner, you will benefit from programs designed to fulfill your life goals, personally and professionally: 
 Quarterly bonus program 
 Career progression program 
 Retirement planning 
 Comprehensive healthcare plans ? medical, vision, and dental 
 Maternity and paternity leave options 
 Paid holidays, birthday, and volunteer leave 
 Associate discount program 
 Health and wellness incentives 
 Making Hawthorne your home means joining a workplace dedicated to creating a space for you to contribute to the company?s success while we contribute to you and your family?s wellbeing. 
 Hawthorne is an Equal Opportunity Employer."
19612,Repairing.xls,"REPORTS TO: Tool & Die Group Leader 
 DESCRIPTION: 
Performs various skilled and semi-skilled tasks in repair and maintenance of Dies and Molds. Work involves primary responsibility for proficiency in several trades, with working conditions and the degree of supervision exercised difference according to the location and nature of assignments. 
 RESPONSIBLITIES: 
Must know all Safety Requirements, Departmental and Plant Wide. 
Must be able to maintain departmental 5-S for assigned areas and equipment. 
Must be able to complete required departmental paper work. Have general knowledge of computer software and maintenance work order system. 
Must know all safety equipment and proper uses of. 
Must know proper transportation methods of all dies from Departments to Die Shop. 
Must be able to use crane safely and effectively. 
Welding and silver soldering areas for purpose of bringing out parting lines or filling in certain areas being able to work surfaces down to specified tolerances. 
Must be able to troubleshoot Electrical problems of Dies, Fuses, Thermocoupling, Calrod Heaters , Band heaters, Nozzle heaters, Rewiring of Electrical components of Dies; being able to change heaters; act without Damaging other heaters in process. Reading voltage of heaters ohm them and through hot runner cabinet; Consent plugs giving problems with broken wires or connectors. 
Troubleshooting Hydraulic Cylinders' seals, needles, leaky fittings, Hydraulic lines for leaks, fractures, and being able to tell if they hold pressure. Knowing how hoses connect from machine to die and if they are backwards, if there are signs the gate is shooting all the time or leaking when shut off. If hydraulic cylinders are functioning properly? 
Must be able to troubleshoot water heating or cooling problems; for instance clogged passages, swapped water line, pinched water lines. Being able to use acid washer for purposes of cleaning Material out of dies, chasing water passages through the die. 
Knowing the structure of each die and how the parts work together. Knowing how manifolds and nozzles are hooked together and pulling them back together without leakage. How the manifold and nozzle hook up to the die itself. Limit switches and how they work with operation of the die. Pin bar problems with wrinkles, short shots, cutting material, bent slide pins, replacing pins. Cylinders on Die, how they work together, adjust them to run at any condition faster up, slower down.. Blades and punches, being able to change broken parts with new or fabricating parts for replacement, if we have none on stock. Knowing how bearings function with dies, being able to work with die and machine relationship; for instance knowing what button works what. 
Must be able to troubleshoot problems in case of emergencies. Most commonly involves piercing dies when punches are in and power goes off. Best case manually remove to be absolutely positive nothing will break. Or separating die and work punches out with machine. 
Must be able to work with air parts, cylinders, air jets, inserts how and when they function; modifying then if necessary. 
Using Lathe, End mill, Surface Grinders, taps and drills, files, what to use to give best results. 
Resins and other materials used for fabrication making jigs or parts used down the assemble lines, press plates, building up surfaces with resins. 
Projects given, being able to complete by yourself promptly and correctly. Fabrications of all sorts from dies on to support equipment. Being able to use all shop equipment correctly and safely without damaging the worker or the machine. Also being able to hold tolerances given. with the projects. Being given a project where you could use all areas for instance, Electrical, Air, and Hydraulics. 
Must be able to run the dies in which you have worked on for instance you have just finished welding area on KPM die and being able to install die and run good set of parts from the die and KPM; same way with Injection Molding , Piercing, Rough Cut, Sonic Welding, Trunk Trim Dies. 
Taking trunk trim dies down which will not cut material and adding shims' welding or straightening edges to where they will cut. If they were to hand you a set of parts off of die taking the parts and correcting the problem. 
Most importantly must be able to keep working areas clean and safe for yourself and fellow Employees. 
Support the implementation, achievement, and maintenance of the Quality and Environmental Policies and Procedures. 
Authorities for an employee are granted by means of work instructions, policies and procedures and/or direction provided by management to meet the requirements of the customer 
Education: 
High School Graduate or GED. 
Experience: 
1 2 years technical training or 2 3 years on the job training 
Skills: 
Considerable knowledge of methods, materials, tools and practices used in electrical or mechanical areas. 
Must be able to detect defects in machinery and equipment and make proper repairs or adjustments. 
Ability to interface and work from sketches and prints. 
Training specific to placement into position; N/A 
 
Physical Demands: 
While performing the duties of this job the employee is frequently required to stand; walk; use hands to finger, handle, or reel; reach hands and arms; climb or balance; stoop; kneel; crouch; or crawl; and talk; see; or hear. The employee is occasionally required to sit. The employee must frequently lift and/or move more than 40lbs. 
 Work Environment: 
While performing the duties of this job, the employee is frequently exposed to moving mechanical parts. The employee is occasionally exposed to wet and /or humid conditions; high, precarious places, fumes, or airborne particles, toxic or caustic chemicals; outside weather conditions; risk of electrical shock, and vibration. The noise level in the work environment is, moderate to loud but are within OSHA standards."
19613,Repairing.xls,"Work Schedule:  Monday-Friday 8:00am-5:00pm JOB SUMMARY : Phlebotomist Group Leaders, under the direction of the area supervisor, ensure that daily work of the Patient Service Centers (PSCs) and In-office Phlebotomy (IOPs) are completed accurately and on time. The person in this position maintains a safe and professional environment for patients, clients, and employees and provides administrative and training support to the supervisors. The person in this position functions as the backup to the area supervisor. JOB RESPONSIBILITIES Assist supervisors with the implementation of Standard Operating Procedures (SOP's) for phlebotomy services in accordance with PathGroup guidelines. Function as back up for the Phlebotomist Supervisor as necessary and carry out duties in his/her absence. Coordinate the work of phlebotomist in the Patient Service Centers and In-office Phlebotomy (IOPs) to assure that production is consistent and service levels are maintained. Play an important role in the dissemination of information to employees. Responsible for training, coaching, and providing input on the performance evaluation of the phlebotomists. Assist in relocating, opening new facilities as necessary. Perform site visits as assigned, and document findings. Assist with QA (quality assurance) audits. Greet customers appropriately. Treat all customers in a courteous manner. Ensures all field phlebotomy and PSC specimens are collected accurately and on time. Collects specimens according to established procedures. Properly explains in a clear but courteous manner the process of the venipuncture (blood drawing) and or other specimen collection (ex. urine or fecal) as required. Reduces patient anxiety by providing a calm environment for patients before, during and after the collection process. Disposes of blood or other biohazard fluids or tissue, in accordance with applicable laws, standards, or policies. Disposes of contaminated sharps, in accordance with applicable laws, standards, and policies. Completes requisitions accurately. Enters patient, specimen, insurance, or billing information into computer. Requires attention to detail to maintain high level of accuracy. Communicate with clients to confirm handwritten orders, verify test(s) ordered, obtain accurate billing information, i.e. diagnosis codes, UPIN information, etc. Researches test/client information utilizing lab computer system. Matches laboratory requisition forms to specimen tubes. Label, centrifuge, split, and freeze specimens as required by test order. Package specimens for transport. Stores specimen sample according to required temperature, places samples in appropriate collection container/ tube, accurately labels, follows different procedures as outlined by specific to protocol deemed necessary for transport to maintain integrity of the specimen. Demonstrates proficiency of proper collection methods and proper processing of all specimens. Maintains required records and documentation. Prepares schedules with minimal overtime for employees and floaters to be submitted to the supervisor for approval. Assist with time/attendance entry of employees. Maintains daily records and all appropriate PSC/IOP Phlebotomy logs. Assist with compilation of monthly statistics and data. Performs basic clerical duties, i.e. filing, faxing, and preparing mail. The person in this position is required to perform electronic data entry. Approves time in attendance software by noon on the Monday following the end of the pay period. Submits accurate expense and travel logs Monday for the week prior or as directed by management. Demonstrates organizational commitment. Adheres to departmental and company code of grooming and dress code and lab coat policies, appearing neat and clean at all times. Utilizes time appropriately. Capable of maintaining fluctuating patient flow. Displays courteous and professional behavior to clients, patients, and co-workers. Communicates with co-workers and clients in a way that promotes a harmonious and cooperative working environment. Answers the telephone in a friendly and helpful manner, by incorporating the company name, self-identification and a helpful statement. Performs duties in independent manner. Communicates pertinent information/issues to supervisor, manager or group leader for resolution. Contributes to a positive work climate and to the team effort of the department and company. Ensures facilities are neat, clean and in good repair, takes appropriate action to advise Group Leader or Supervisor of required repairs and maintenance. Assist with periodic inventory counts, report shortages and problems to group leader or supervisor as they occur. Utilizes proper PPE (Personal Protective Equipment) to ensure patient and personal safety. EDUCATION & LICENSURE:  High School Diploma or GED is required Medical training as medical assistant or paramedic preferred. Phlebotomy Certification is required. REQUIREMENTS:  Must have access to reliable transportation and communication. Minimum of 1 year of prior job related experience required. Job Type: Full-time Experience: Phlebotomy: 1 year (Preferred) Leadership: 1 year (Preferred) Education: High school or equivalent (Required) Benefits: Health insurance Dental insurance Vision insurance Paid time off Relocation assistance Tuition reimbursement"
19614,Repairing.xls,"Jagemann Precision Plastics 
Jagemann Precision Plastics specializes in insert molding that combines discrete components, including metal and plastics into a single composite piece. This process has brought improvements to the automotive, appliance, solar and medical markets and results in saving customers assembly time, labor and money. Jagemann's over molding is an efficient process for producing automotive components, solar connectors and electrical components resulting in both time and monetary savings.
 With injection molding and fine blanking capabilities at our 19,000 sq. ft. facility located in Murfreesboro, Tennessee we find ourselves nestled in the heart of automotive manufacturing. The facility is strategically placed to serve our customers with the excellent logistics. 
BENEFITS ON YOUR FIRST DAY OF EMPLOYMENT - NO WAITING PERIOD 
Flexible, employee-friendly policies and work environment 
Career development and progression 
Medical, Dental, Vision, Flex 125 plan all available immediately upon hire 
Company paid life insurance w/ additional voluntary life available 
Accident and Critical Illness Coverage Plan 
Company paid short term and long term disability 
Traditional 401(k) plan 
Vacation upon hire 
Paid holidays 
Paid Education Program 
Employee Assistance Programs 
 
Tool & Die Maker 
Summary of Function: 
Repair and maintenance of injection molds and/or stamping dies including tool modification, tool troubleshooting, tool repair and replacement/repair parts to support the production efforts of the company.
 Major Duties and Responsibilities: 
Repair and maintenance of injection molds and/or progressive, fineblanking metal stamping dies. 
Proposals and realization for the optimization of injection molds and/or metal stamping dies. 
Finish, polish, fit, align and assemble individual tooling components and tooling sets for installation in production press. 
Manufacture spare parts for injection molds and/or metal stamping dies. 
Control/administration of spare parts stock. 
Assistance in sampling operations. 
Building fixtures and other mechanical work to support production. 
Backup as needed in production processes. 
Performs work from blue prints, sketches and verbal description of tool requirements, production problems and required finished part dimensions and tolerances. Performs close tolerance work where no design is available or has been proven effective. 
Perform hand ""bench"" work or use machine tools to bring tooling to exact specifications and efficiency. Involves hand polishing, filing, sharpening, and radiusing tool surfaces to precise tolerances to facilitate conforming part production and minimize ""trial and error"" adjustments at the press site. 
Rework, repair, sharpen and modify tooling to correct deficiencies, accommodate tool wear, or adapt obsolete tooling to perform permanent or temporary ""duty"" as a replacement for broken, missing or necessary duplicate tools. 
Participates in the Continual Improvement Process. 
Other duties as assigned by supervisor for additional experience and/or training or refinement skills or in preparation for advancement. 
Organizational Relationships: 
Maintain close communication with Production Manager and maintain good interpersonal relations with co-workers. 
Educational Requirements: 
 Completed apprenticeship as tool/mold maker or mechanic. 
Physical Requirements: 
Surrounding conditions are good, with exposure to Oil, coolant and noise. 
Subject to frequent lifting, carrying and bending. 
Experience Requirements: 
Practical experience in welding, cylindrical, surface and profile grinding, cavity sinking with E.D.M. and engraving. 
Basic knowledge of plastic injection molding and stamping techniques. 
Practical experience in setting up, servicing and optimizing injection molds and metal stamping dies. 
Practical experience in maintenance of production and automation equipment. 
Practical experience in reading tool drawings and measuring of tools. 
Practical experience in Press Operations/Manufacturing processes. 
Demonstrates the ability to use all hand tools, measuring devices and machine tools common to the trade. 
Required Training: 
TS 16949 overview 
Occupation includes a requirement to follow Environmental health and Safety procedures."
19615,Repairing.xls,"Porter Roofing is looking to add qualified maintenance foreman to our team. * MUST HAVE PREVIOUS EXPERIENCE AS A FOREMAN OR EQUAL POSITION Job Duties: Respond to roof leaks or roof-related issues Work weekends if necessary Perform inspections to determine the root cause of issues (i.e. leak, tear, clog) Repair or replace TPO, PVC, Modified, Metal, EPDM, and BUR Adheres to and enforces safety rules for roofing maintenance In addition, you will be: Provided training and support to more junior works, including Site specific training Power tool training Other training as necessary Communicating effectively with your team, including Address and resolve any issues or concerns Carry out responsibilities in accordance with company policies and applicable laws Provide a positive learning environment for employees to foster successful development Qualifications  :  Valid driver license preferred but not required Previous experience as a Foreman Ability to safely work at heights Can perform physical activities on a regular basis Delegates work assignments; matches the responsibility to the person Analyze information and evaluate problems Looks for ways to improve and promote quality; demonstrates accuracy and thoroughness Develops strategies to achieve organizational goals. Can clearly communicate with supervisors, co-workers and customers Safely operate vehicles, mechanical devices or equipment Compensation: Pay is based on experience One week paid vacation Insurance available Job Type: Full-time"
19616,Repairing.xls,"Our multi-family community in Louisville, KY currently has a full-time Maintenance Technician opening. We offer a best in class work environment, excellent growth opportunities, Blue Cross healthcare benefits, paid vacation, paid sick, paid holidays, 401k with match, and much more. Independence Realty Trust (IRT - NYSE) is a fully integrated real estate company, currently managing over 17,000 multi-family units, in 17 markets. We’re anticipating tremendous growth and opportunity over the next few years. We strive to provide our residents the best place to live and our employees the best place to add value and reach new heights. IRT has a strong commitment to hiring the most talented industry professionals, which has resulted in record growth, making the company one of the most respected and trusted within our industry. Our core beliefs as an organization include Empowerment; Optimism; Trust, Passion and Quality. We believe that greatness resides in everyone and all that’s needed to unleash it is to feel at home. Are you ready to join our team? To research us in more detail, visit www.irtliving.com. Responsibilities:  Work with the Maintenance Manager and Community Manager in keeping the community maintained and in operating condition. Perform light repairs to electric, plumbing, carpentry, pool, HVAC, appliances and other housing related repairs. Follow company maintenance safety and operational programs, policies, and perform preventative maintenance. Adhere to maintenance budgets through cost and time saving suggestions and inventory control. Communicate with the community staff and management regarding potential delays, part shortages or any other issues specific to performing timely and accurate maintenance. Perform property and common area inspections and report any damage or maintenance work that may need to be performed. Assist in any maintenance or cosmetic related tasks to get an apartment in “make ready” condition. Comply with company safety policies and rules and OSHA safety standards. Participate in company training classes, meetings, and other events intended to introduce staff to new ideas and improve overall performance. Requirements:  High School Diploma or equivalent. Some college level courses preferred. General understanding of light repair on electric, plumbing, carpentry and HVAC. A/C Certification I & II required. CPO Certificate preferred or ability to obtain within first 90 days of employment. Maintain complete working knowledge of Fair Housing laws, rules and regulations. Ability to lift and carry up to 45 lbs., and occasionally lift and carry up to 80 lbs. Ability push and pull appliance dolly up to 200 lbs., move objects from one floor to another Ability to bend/stoop, climb stairs, kneels, balance, reach above shoulder height, walk and twist, have a reliable vision, hearing and speech with or without corrective devices such as glasses, hearing aid, etc. Maintain a professional appearance and be courteous & helpful to residents, prospective residents, co-workers, vendors, etc. and be able to effectively communicate verbally and in writing. Position may require the ability to work any of the seven days of the week, 52 weeks of the year and may also require working on-call hours, as scheduled or as necessary. Independence Realty Trust is an Equal Opportunity Employer and committed to building a diverse and inclusive culture. We consider applicants for all positions without regard to race, color, religion, sex, national origin, age, sexual orientation, familial, marital or veteran status, disability, or any other legally protected classes. Job Type: Full-time Benefits: Health insurance Dental insurance Vision insurance Retirement plan Paid time off Professional development assistance Other"
19617,Repairing.xls,"BASIC FUNCTIONS AND RESPONSIBILITIES:   Custodian performs routine maintenance along with cleaning and maintaining school facilities and grounds in a clean, orderly, and safe manner. ESSENTIAL/TYPICAL DUTIES:  Performs routine maintenance, non-technical and minor repairs such as changing light bulbs, replacing ceiling tiles, changing HVAC filters, painting, minor plumbing and carpentry tasks. Assembles, moves and arranges furniture, supplies and equipment in preparing classrooms. Monitors the school facilities and grounds including parking lot and picks up litter and debris. Wash, clean, disinfect, deodorize, and maintain rest rooms and kitchen in a clean, orderly, and sanitary condition. Replace toilet tissue, towels, soap, sanitizer, etc., as required. Disinfects and cleans drinking fountains Empties and cleans waste receptacles Cleans table, chairs, cabinets, counters and appliances located in the cafeteria and employee break room Sweeps, mops, vacuums and cleans floors and stairs Performs emergency clean up service resulting from clogged drains, breakage, spilling, and illness including bodily fluids Cleans ceilings, walls, window blinds and washes windows as needed Shampoo carpeted area as needed Strips and apply finish to concrete, linoleum tile, and wood floors as needed Operates equipment such as vacuums, carpet cleaners, floor cleaning and polishing machines, Inventories cleaning supplies, materials, and equipment, making requests for needed supplies Performs other related duties as assigned. ABILITY TO:  Meets the physical requirements necessary to perform required duties in a safe and effective manner including lifting up to 50 pounds Understand and follow oral and written instructions Safely use and apply custodial cleaning agents, equipment, and materials Establish and maintain effective work relationships with those contacted in the performance of required duties. TRAINING AND EXPERIENCE:  Generally any combination of training and/or experience that provides the required knowledge and abilities is considered qualifying. A typical method of demonstrating these qualifications would be one year of custodial work experience or completion of a custodial training program. SALARY: Determined by experience with benefits included Job Type: Full-time Salary: $13.00 to $15.00 /hour Experience: Custodial: 1 year (Preferred) Education: High school or equivalent (Preferred) Location: Louisville, KY 40243 (Preferred) Work Location: One location Benefits: Health insurance Dental insurance Vision insurance Retirement plan Typical start time: 10AM Typical end time: 6PM Cleaning Equipment: Floor buffer This Job Is Ideal for Someone Who Is: Dependable -- more reliable than spontaneous Detail-oriented -- would rather focus on the details of work than the bigger picture Autonomous/Independent -- enjoys working with little direction Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction Schedule: Monday to Friday 8 hour shift Company's website: www.summit-academy.org Benefit Conditions: Waiting period may apply Only full-time employees eligible Work Remotely: No"
